iteration , Loss , acc , valLoss , valAcc
1 ,2.7506805171966553 ,0.16398 ,2.6351120400428774 ,0.2003
2 ,2.570835063457489 ,0.22108 ,2.4663435125350954 ,0.2551
3 ,2.443053478717804 ,0.25406 ,2.344726459980011 ,0.2844
4 ,2.342840802192688 ,0.27446 ,2.3192116165161134 ,0.2746
5 ,2.2075614566802977 ,0.31246 ,2.188986027240753 ,0.3187
6 ,2.104126504421234 ,0.34046 ,2.0745294094085693 ,0.3399
7 ,2.0126435766220094 ,0.36828 ,2.001398046016693 ,0.3648
8 ,1.9305568723678588 ,0.39738 ,1.9248298358917237 ,0.4014
9 ,1.8662739944458009 ,0.4149 ,1.8435171961784362 ,0.4262
10 ,1.8163443341255188 ,0.43034 ,1.8775900769233704 ,0.4029
11 ,1.7581514210700988 ,0.44762 ,1.9545049917697908 ,0.4068
12 ,1.7208347334861755 ,0.4546 ,1.9000167071819305 ,0.4
13 ,1.6784551401138306 ,0.46818 ,1.7057136797904968 ,0.4634
14 ,1.6389512226581573 ,0.48286 ,1.732606166601181 ,0.4605
15 ,1.5894306766986848 ,0.50176 ,1.5714177417755126 ,0.5092
16 ,1.5663735814094544 ,0.50494 ,1.5685926711559295 ,0.5111
17 ,1.5253304154872895 ,0.52134 ,1.6892462944984437 ,0.4698
18 ,1.4966894314289092 ,0.53074 ,1.5615989637374879 ,0.5169
19 ,1.461667969942093 ,0.54488 ,1.5993934655189515 ,0.4812
20 ,1.442465922355652 ,0.55278 ,1.5686149561405183 ,0.5037
21 ,1.411201231241226 ,0.56418 ,1.712457114458084 ,0.4796
22 ,1.3842194514274597 ,0.57538 ,1.4283742308616638 ,0.5645
23 ,1.3653846969604493 ,0.58516 ,1.584879298210144 ,0.5086
24 ,1.3319839696884155 ,0.5994 ,1.4006885755062104 ,0.5684
25 ,1.3058384671211243 ,0.60898 ,1.4415244841575623 ,0.5503
26 ,1.2960371090173721 ,0.61412 ,1.4895231604576111 ,0.53
27 ,1.2713784787654876 ,0.62686 ,1.345013406276703 ,0.6002
28 ,1.2607539789676667 ,0.63036 ,1.3430581283569336 ,0.6089
29 ,1.216004757642746 ,0.64984 ,1.411564189195633 ,0.5764
30 ,1.1954489639997483 ,0.6606 ,1.32841503739357 ,0.6191
31 ,1.175960359811783 ,0.6694 ,1.2718818867206574 ,0.6309
32 ,1.163147341132164 ,0.675 ,1.33790283203125 ,0.6136
33 ,1.1476882137060165 ,0.6821 ,1.4388811004161834 ,0.5885
34 ,1.1340967375040054 ,0.68828 ,1.240835886001587 ,0.6557
