iteration , Loss , acc , valLoss , valAcc
1 ,2.7305679578781126 ,0.11678 ,2.6287887644767762 ,0.1796
2 ,2.487534073829651 ,0.22884 ,2.3557582974433897 ,0.2697
3 ,2.3153722085952757 ,0.27552 ,2.1726088070869447 ,0.3274
4 ,2.15808900141716 ,0.32088 ,2.05250452876091 ,0.352
5 ,2.033812638044357 ,0.36256 ,1.8958504164218903 ,0.4135
