iteration ; Loss ; acc ; valLoss ; valAcc
1;2.507136760940552 ;0.1776 ;2.598735303115845 ;0.1378
2;2.2002414850616456 ;0.23028 ;2.0628946334838867 ;0.273
3;2.0179895110321047 ;0.26468 ;1.957099570465088 ;0.2806
4;1.9074922480010987 ;0.30342 ;1.8007229385375976 ;0.3425
5;1.8704153371429444 ;0.32774 ;1.8313817321777344 ;0.3447
6;1.8385309303283692 ;0.34862 ;1.9306207092285157 ;0.33
7;1.7707155247879027 ;0.38392 ;1.8167098138809203 ;0.3824
8;1.7095980995941162 ;0.41542 ;1.7018528692245483 ;0.4284
9;1.6176340586853026 ;0.46044 ;1.6330512168884277 ;0.443
10;1.5292119971847533 ;0.49816 ;1.56763440284729 ;0.4857
11;1.4739545495605468 ;0.51752 ;1.5801789697647095 ;0.4823
12;1.5066525636672974 ;0.51512 ;1.6000103736877442 ;0.4973
13;1.5380474356079101 ;0.51006 ;1.5654374395370483 ;0.4989
14;1.5521822062301636 ;0.51592 ;1.8711943199157715 ;0.4428
15;1.5759539059829712 ;0.51934 ;1.8080914714813232 ;0.4719
16;1.5647063997650146 ;0.53388 ;1.7539571643829346 ;0.4789
17;1.51080504863739 ;0.56262 ;1.4944344625473023 ;0.5592
18;1.4459702511215209 ;0.58938 ;1.496916794204712 ;0.5697
19;1.3660607858276368 ;0.61808 ;1.3219487586975098 ;0.6337
20;1.288484026069641 ;0.6449 ;1.307212236213684 ;0.647
21;1.2493000742721558 ;0.65528 ;1.2696207641601562 ;0.6567
22;1.273233917503357 ;0.65302 ;1.2685927624702453 ;0.6611
23;1.298763046722412 ;0.6495 ;1.4237532007217408 ;0.6092
24;1.333149158973694 ;0.64624 ;1.3882689494132996 ;0.6288
25;1.3620263205337524 ;0.64214 ;1.3799032674789429 ;0.6455
26;1.3467407160949707 ;0.65448 ;1.5394643215179444 ;0.5833
27;1.30845971534729 ;0.6722 ;1.358157869529724 ;0.6516
28;1.2647791941452027 ;0.68954 ;1.2633969442367554 ;0.6878
29;1.2100760511779785 ;0.70628 ;1.2842343322753906 ;0.6802
30;1.1541958432769774 ;0.72416 ;1.1886706619262695 ;0.709
31;1.135784730911255 ;0.7292 ;1.2746515216827392 ;0.678
32;1.1495506058502196 ;0.72574 ;1.2453710592269898 ;0.6954
33;1.177538893661499 ;0.72078 ;1.2922528518676757 ;0.6846
34;1.1998808080863952 ;0.71616 ;1.3180328714370728 ;0.6699
35;1.2154529553222657 ;0.71288 ;1.467365721321106 ;0.6255
36;1.202115701560974 ;0.72156 ;1.2472680906295777 ;0.7047
37;1.1824961185455323 ;0.73282 ;1.5363312965393066 ;0.5996
38;1.1563624644470214 ;0.73844 ;1.2679769550323485 ;0.6985
39;1.1283467562866212 ;0.74718 ;1.1382943479537964 ;0.7389
40;1.0965307084655762 ;0.75742 ;1.0764234552383423 ;0.762
41;1.0823763446044923 ;0.76142 ;1.1105949983596801 ;0.7541
42;1.0989694638442993 ;0.75642 ;1.1395555850982666 ;0.7435
43;1.102340534286499 ;0.7558 ;1.2078491413116454 ;0.7157
44;1.1140265698242187 ;0.75534 ;1.2419311563491822 ;0.7088
45;1.132422820415497 ;0.75118 ;1.2282984621047974 ;0.7168
46;1.1298891343307496 ;0.75212 ;1.3809626770019532 ;0.6625
47;1.1136584187698364 ;0.7575 ;1.2135371243476867 ;0.7256
48;1.0981883187294006 ;0.76512 ;1.0960969194412231 ;0.7697
49;1.0844440469551087 ;0.76984 ;1.1313768268585205 ;0.7566
50;1.0686250860595703 ;0.77518 ;1.168254448890686 ;0.7407
51;1.0608612419891357 ;0.77656 ;1.0646630521774292 ;0.7792
52;1.0629173774528504 ;0.77748 ;1.1022679443359376 ;0.7726
53;1.072282791557312 ;0.7739 ;1.1593047344207763 ;0.7444
54;1.0759236975860595 ;0.77252 ;1.130897089099884 ;0.752
55;1.078801755619049 ;0.77474 ;1.2075588966369628 ;0.7257
56;1.0767572410202026 ;0.77726 ;1.2101184062957764 ;0.7238
57;1.077235941734314 ;0.777 ;1.2111586141586304 ;0.7247
58;1.0636118691253662 ;0.7798 ;1.1982577556610108 ;0.7313
59;1.0594751998138427 ;0.7832 ;1.1721334474563598 ;0.7311
60;1.0501334341049193 ;0.78396 ;1.037908232307434 ;0.7923
61;1.0439364518737793 ;0.78778 ;1.1897327308654786 ;0.7365
62;1.0478169026756288 ;0.7842 ;1.2270434472084046 ;0.717
63;1.0582012850379945 ;0.78134 ;1.075706933784485 ;0.7805
64;1.050259921360016 ;0.78598 ;1.1067415273666381 ;0.7743
65;1.0475617227935792 ;0.78626 ;1.1234295959472655 ;0.7622
66;1.0518149745559693 ;0.78884 ;1.0790813800811767 ;0.7767
67;1.0474342711639404 ;0.78868 ;1.1304407821655273 ;0.7582
68;1.050460629196167 ;0.78692 ;1.1653875228881836 ;0.746
69;1.0340212197494507 ;0.79318 ;1.021591408443451 ;0.7981
70;1.0358295692443849 ;0.7909 ;1.097986231994629 ;0.7716
71;1.0330306076049804 ;0.79226 ;1.1658404182434081 ;0.7519
72;1.0314241785049438 ;0.79322 ;1.1215936649322509 ;0.7647
73;1.0294895316696167 ;0.79364 ;1.2988972408294677 ;0.7137
74;1.0393966606521607 ;0.79124 ;1.0911597455978395 ;0.7738
75;1.0293462178039552 ;0.7964 ;1.1167698905944825 ;0.7682
76;1.0318229653930664 ;0.79654 ;1.0702086282730103 ;0.7794
77;1.0332545343971253 ;0.7952 ;1.0201979466438293 ;0.8028
78;1.0294748946762085 ;0.79742 ;1.1329661672592164 ;0.7567
79;1.0287710787391662 ;0.79606 ;1.1132773582458495 ;0.7717
