iteration , Loss , acc , valLoss , valAcc
0 ,1.4182989647293092 ,0.48846 ,1.1882835264205933 ,0.5974
1 ,0.9157885154914855 ,0.67814 ,0.7796417592048644 ,0.7268
2 ,0.6372396156406402 ,0.7757 ,0.7092362084388733 ,0.7537
3 ,0.6149236740684509 ,0.78554 ,0.6971403573989868 ,0.7623
4 ,0.47871036655426025 ,0.83266 ,0.5280217672348022 ,0.8218
5 ,0.2788098197054863 ,0.90344 ,0.6378339461326599 ,0.7962
6 ,0.2725033821737766 ,0.90328 ,0.6187862538814545 ,0.8146
7 ,0.10734838377982378 ,0.9639 ,0.7233182072162628 ,0.8141
8 ,0.08827644635386765 ,0.96984 ,0.8569392522096634 ,0.8046
9 ,0.08558487718060613 ,0.96992 ,0.8376233701944351 ,0.8178
10 ,0.03369248190196231 ,0.98922 ,0.9251479988574982 ,0.8135
11 ,0.05436785158148035 ,0.98074 ,0.9609544494152069 ,0.8078
12 ,0.038391634312924 ,0.9865 ,0.9903508719444275 ,0.8116
13 ,0.030496497372714804 ,0.98944 ,1.037259447479248 ,0.8099
14 ,0.03872048429242801 ,0.98682 ,1.081881655907631 ,0.8117
15 ,0.02478539198619779 ,0.99162 ,1.1732191055178642 ,0.8032
16 ,0.027291010388182477 ,0.99078 ,1.118308793735504 ,0.8123
17 ,0.02904386294956552 ,0.98974 ,1.10424713139534 ,0.8114
18 ,0.02332789850810892 ,0.99184 ,1.1748701351881028 ,0.8105
19 ,0.023777334371613106 ,0.99178 ,1.1832858516216278 ,0.804
20 ,0.021827065570923152 ,0.99266 ,1.2030866035699845 ,0.808
21 ,0.023384148271734594 ,0.99168 ,1.2625101613998413 ,0.8005
22 ,0.021029387552397093 ,0.99298 ,1.2713904855728149 ,0.8027
23 ,0.02416207910088822 ,0.99094 ,1.2240832656741143 ,0.8087
24 ,0.018451840055630893 ,0.99338 ,1.19520364767313 ,0.8141
