iteration , Loss , acc , valLoss , valAcc
0 ,1.4351784741210938 ,0.48912 ,1.2985862512588502 ,0.5626
1 ,0.9117623042106628 ,0.67712 ,0.8266518877983093 ,0.7117
2 ,0.6462023994445801 ,0.77268 ,0.7618633796215057 ,0.7376
3 ,0.6782348534202576 ,0.76448 ,0.7500266491651535 ,0.741
4 ,0.5109718239593506 ,0.82264 ,0.5271660578727723 ,0.8167
5 ,0.3453270854854584 ,0.88058 ,0.6855333631515503 ,0.7713
6 ,0.43534381639003755 ,0.84872 ,0.576431397843361 ,0.8125
7 ,0.18596840049743651 ,0.93502 ,0.7220394098043442 ,0.8035
8 ,0.22423002416566015 ,0.9213 ,0.7384874040126801 ,0.7792
9 ,0.20697702438414098 ,0.9259 ,0.6694626808285713 ,0.8249
10 ,0.07091022661112249 ,0.9764 ,1.0042803457260132 ,0.7704
11 ,0.2020986888459325 ,0.9283 ,0.7734644470453262 ,0.7975
12 ,0.06283093264492229 ,0.97784 ,0.8583122313141823 ,0.8315
13 ,0.10049369623417034 ,0.96514 ,0.9135188365459442 ,0.7719
14 ,0.12691014913216234 ,0.95482 ,0.8212851471304894 ,0.8165
15 ,0.02546495405280497 ,0.99184 ,1.0933522700190543 ,0.7925
16 ,0.13716011164739728 ,0.95198 ,0.9280070659637452 ,0.8003
17 ,0.048692206720560786 ,0.98312 ,0.8915232036352158 ,0.8302
18 ,0.05567184512298787 ,0.98174 ,0.905667468214035 ,0.797
19 ,0.10208970482803881 ,0.9648 ,0.9072404713153839 ,0.8158
20 ,0.018956893710759468 ,0.99328 ,1.2030289988279343 ,0.8058
21 ,0.0957899908349663 ,0.96616 ,0.9533623485743999 ,0.7992
22 ,0.04553094651198015 ,0.98366 ,0.9577183797597885 ,0.8242
23 ,0.03243213985832874 ,0.9892 ,1.060652309656143 ,0.7926
24 ,0.0858999023829028 ,0.97002 ,0.962679536652565 ,0.8154
