iteration , Loss , acc , valLoss , valAcc
0 ,1.3827651385879516 ,0.50508 ,1.478080297088623 ,0.4867
1 ,0.9133519589424133 ,0.67738 ,0.8968102584838867 ,0.688
2 ,0.7223041122055054 ,0.7478 ,0.7375190247535706 ,0.7476
3 ,0.5889973843669891 ,0.7939 ,0.6798859618186951 ,0.7623
4 ,0.4692507632350922 ,0.8365 ,0.6826297479629516 ,0.7747
5 ,0.35872288080692294 ,0.87492 ,0.6609917724370956 ,0.7951
6 ,0.26070571298480033 ,0.90934 ,0.758662173986435 ,0.774
7 ,0.1786389134144783 ,0.93836 ,0.7613458137035369 ,0.7856
8 ,0.13197420011222363 ,0.95392 ,0.9503285059928894 ,0.7698
9 ,0.1073243005773425 ,0.96206 ,0.8359216758847237 ,0.8004
10 ,0.09191069405537099 ,0.96764 ,0.909580321598053 ,0.7975
11 ,0.08050000838533043 ,0.97244 ,0.9681935202121734 ,0.7927
12 ,0.06949690597683192 ,0.9758 ,0.9329286474585533 ,0.8059
13 ,0.07177205724820494 ,0.97512 ,0.9225571442365647 ,0.8111
14 ,0.058860657587721944 ,0.97982 ,0.9977827785611153 ,0.7955
15 ,0.0572688934635371 ,0.97988 ,0.9567615460634231 ,0.805
16 ,0.05114725666813552 ,0.9818 ,1.018414907836914 ,0.8042
17 ,0.05044064085657708 ,0.98246 ,1.013766909313202 ,0.8005
18 ,0.048525567981405185 ,0.98262 ,1.0144199345588685 ,0.8106
19 ,0.04207115445671138 ,0.9857 ,1.0971142589092255 ,0.7931
20 ,0.0444177449926734 ,0.9846 ,1.1332345091819762 ,0.7974
21 ,0.03541627131303772 ,0.98744 ,1.0313427354097366 ,0.8118
22 ,0.03992209736965131 ,0.98662 ,1.0844613212108611 ,0.8033
23 ,0.03860643138223793 ,0.98622 ,1.0996455372214318 ,0.8001
24 ,0.033401393904231955 ,0.98868 ,1.0877568026781081 ,0.8062
25 ,0.035860917044058443 ,0.98758 ,1.1823995740532875 ,0.7984
26 ,0.028288624818469398 ,0.98976 ,1.0910573860883712 ,0.8143
27 ,0.027933310115747154 ,0.99062 ,1.218767111325264 ,0.7954
28 ,0.03152201448117383 ,0.98914 ,1.1682927567243575 ,0.8046
29 ,0.028662823114785133 ,0.98986 ,1.1174677814960479 ,0.816
30 ,0.026965160896864255 ,0.9903 ,1.1314072297096252 ,0.8139
31 ,0.026904738118201495 ,0.9908 ,1.1864237119555474 ,0.8014
32 ,0.024624842595998196 ,0.99108 ,1.1859123076438904 ,0.805
33 ,0.02584866854436579 ,0.99082 ,1.2146002065420152 ,0.8027
34 ,0.023511034809327102 ,0.99164 ,1.1607439063310623 ,0.8149
35 ,0.023440737376825418 ,0.9919 ,1.1357740726828576 ,0.8143
36 ,0.022380041455496102 ,0.99208 ,1.2193139031291007 ,0.8064
37 ,0.01991110230773047 ,0.99342 ,1.1840902344465256 ,0.8085
38 ,0.02493718840066693 ,0.99124 ,1.1135809381484985 ,0.8111
39 ,0.020521793629272724 ,0.9929 ,1.1692774244323372 ,0.8171
40 ,0.016438070689823944 ,0.99414 ,1.3518210955321788 ,0.7906
41 ,0.021564021459526846 ,0.9924 ,1.2301289270758629 ,0.8086
42 ,0.01739355101235851 ,0.9936 ,1.243737564611435 ,0.8083
43 ,0.020437420286275446 ,0.99264 ,1.2854384660482407 ,0.8018
44 ,0.017375141959562315 ,0.99416 ,1.2608413854598999 ,0.8101
45 ,0.016506184760824546 ,0.99468 ,1.3024216162323952 ,0.8084
46 ,0.02117002321247186 ,0.99216 ,1.2453703646421432 ,0.805
47 ,0.016807443198746767 ,0.99392 ,1.2021972069174052 ,0.8131
48 ,0.016519189866837113 ,0.9943 ,1.2787998471736908 ,0.8091
49 ,0.014220097627899376 ,0.9951 ,1.429408084154129 ,0.7962
50 ,0.01598322222993942 ,0.99454 ,1.2485567211151123 ,0.8074
51 ,0.018380908639438857 ,0.99408 ,1.2379994865894317 ,0.8084
52 ,0.015328593627941445 ,0.99466 ,1.228560431456566 ,0.8157
53 ,0.01715494764218951 ,0.99424 ,1.2446539651274682 ,0.8114
54 ,0.01279001728031766 ,0.99582 ,1.2330779539972543 ,0.818
55 ,0.015004574617587496 ,0.99502 ,1.2778684648156167 ,0.8161
56 ,0.013309122173994402 ,0.99526 ,1.2398954780101776 ,0.8194
57 ,0.015838764536165253 ,0.99474 ,1.2462191697120666 ,0.8143
58 ,0.012347866021896916 ,0.99594 ,1.2696749901771545 ,0.8105
59 ,0.01500823983274924 ,0.99488 ,1.2186274996519089 ,0.8158
60 ,0.013560330123153835 ,0.99524 ,1.3152116635680198 ,0.8126
61 ,0.01399825305101942 ,0.99536 ,1.2724149985313415 ,0.8098
62 ,0.010969698180199194 ,0.99654 ,1.3463243853569031 ,0.8056
63 ,0.014788425158387691 ,0.9947 ,1.2614366735935212 ,0.8155
64 ,0.013804254331669144 ,0.99522 ,1.4072109114408493 ,0.8034
65 ,0.011140384462224902 ,0.99602 ,1.3389807846307755 ,0.8109
66 ,0.011112701774483721 ,0.99622 ,1.3531266440868377 ,0.8033
67 ,0.012323124466851004 ,0.99552 ,1.3747609021902085 ,0.8021
68 ,0.01179834509352615 ,0.99618 ,1.290094158399105 ,0.8107
69 ,0.01080631911822653 ,0.9962 ,1.3003700839459895 ,0.8149
70 ,0.008825606937592748 ,0.99706 ,1.2945968046665193 ,0.8203
71 ,0.015312989737789903 ,0.99498 ,1.2957101905107498 ,0.8165
72 ,0.0081146204008536 ,0.99724 ,1.2767068840503693 ,0.814
