iteration , Loss , acc , valLoss , valAcc
1 ,1.811755244216919 ,0.34562 ,1.912830452949475 ,0.3991
2 ,1.4720440079498291 ,0.46616 ,1.3402559229741082 ,0.5124
3 ,1.27759560131073 ,0.54328 ,1.0692398976594115 ,0.6269
4 ,1.1369972544670104 ,0.60056 ,1.344762331571061 ,0.6282
5 ,1.0276907712364196 ,0.64096 ,1.0462761658449142 ,0.6707
6 ,0.9435044406890869 ,0.6716 ,1.0593372608145204 ,0.6831
7 ,0.884053399219513 ,0.69478 ,0.7674935123029227 ,0.7372
8 ,0.8213580735778808 ,0.71908 ,0.8412747307897757 ,0.7191
9 ,0.7740465149688721 ,0.73624 ,1.0902508720993616 ,0.656
10 ,0.7336567544555664 ,0.74738 ,0.697986644320785 ,0.7819
11 ,0.702196965045929 ,0.76188 ,0.9448399464733684 ,0.7256
12 ,0.6657351754188537 ,0.77436 ,0.8405554071306801 ,0.7599
13 ,0.6376563759040833 ,0.7825 ,0.7496215623026838 ,0.7614
14 ,0.6181635353279114 ,0.78992 ,0.6210245864269451 ,0.8103
15 ,0.5983550069808959 ,0.7956 ,0.6017938244361847 ,0.8049
16 ,0.5766847727108002 ,0.80464 ,0.5403920897898583 ,0.8316
17 ,0.5698102172088623 ,0.8066 ,0.5101388255818583 ,0.8308
18 ,0.5479741930675507 ,0.81552 ,0.797194734882242 ,0.7724
19 ,0.5340320527076721 ,0.81962 ,0.5507708837906011 ,0.8171
20 ,0.513962105922699 ,0.82454 ,0.6949824701292446 ,0.8054
21 ,0.5018876699066163 ,0.82836 ,0.45743552338296234 ,0.8499
22 ,0.49443779747486116 ,0.83328 ,0.6748699120248849 ,0.8191
23 ,0.48169358174800875 ,0.83622 ,0.5599060593940579 ,0.8441
24 ,0.4714060251569748 ,0.8405 ,0.5281268496292467 ,0.8304
25 ,0.462700779299736 ,0.84424 ,0.510615852170478 ,0.8511
26 ,0.45498708208560945 ,0.84716 ,0.5229654644315426 ,0.843
27 ,0.44598705000162125 ,0.84992 ,0.44209063031707707 ,0.8547
28 ,0.4358552954673767 ,0.85198 ,0.4966540093334338 ,0.851
29 ,0.42654838651657107 ,0.85698 ,0.49807461570150935 ,0.8445
30 ,0.419340092921257 ,0.8589 ,0.4648542934522842 ,0.8552
31 ,0.4110847187995911 ,0.86044 ,0.4405039911405347 ,0.8612
32 ,0.4039665153646469 ,0.86222 ,0.3990931398333452 ,0.8723
33 ,0.4044631612110138 ,0.8649 ,0.43669074246534906 ,0.8676
34 ,0.38992588921785354 ,0.86846 ,0.5361576901195338 ,0.8492
35 ,0.3852148881387711 ,0.87046 ,0.588360506719865 ,0.8368
36 ,0.3858452503967285 ,0.86776 ,0.3727861014894022 ,0.8777
37 ,0.38124002992153166 ,0.8717 ,0.41619748366288484 ,0.8747
38 ,0.37181759811878207 ,0.8738 ,0.42694242395603427 ,0.8716
39 ,0.3646568477988243 ,0.8746 ,0.45525949176984093 ,0.8647
40 ,0.36210996091127395 ,0.8758 ,0.5031451442109319 ,0.8556
41 ,0.3582912866771221 ,0.87892 ,0.42529314313643274 ,0.8768
42 ,0.35379857422471045 ,0.88066 ,0.4637083541661406 ,0.8735
43 ,0.3516012196087837 ,0.8817 ,0.4012119295402838 ,0.8765
44 ,0.34405582941532137 ,0.88294 ,0.5828818611253184 ,0.8409
45 ,0.3370081466174126 ,0.88706 ,0.47067311613228374 ,0.8644
46 ,0.3372701166206598 ,0.88616 ,0.3553310934418497 ,0.8824
47 ,0.33347590092539786 ,0.88622 ,0.454968483577045 ,0.8707
48 ,0.3294436453688145 ,0.88946 ,0.42400472492170027 ,0.8878
49 ,0.3219006775164604 ,0.8903 ,0.4038754637820271 ,0.8832
50 ,0.3211866173630953 ,0.89218 ,0.43648712579815535 ,0.8725
51 ,0.31702945798397064 ,0.89396 ,0.4473020694019219 ,0.8737
52 ,0.3135454440021515 ,0.89402 ,0.45036563442085686 ,0.8732
